id,category,register,cmi,n_english_tokens,n_tamil_tokens,n_total_tokens,formal_verb_count,tamil_noun_count,formal_pronoun_count,formal_polite_count,formal_compound_count,issues,needs_fix
6338,transaction_charged_twice,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6339,transaction_charged_twice,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6340,transaction_charged_twice,COLLOQUIAL,26.09,6,17,23,0,0,0,0,0,,False
6341,transaction_charged_twice,COLLOQUIAL,43.75,7,9,16,0,0,0,0,0,,False
6342,transaction_charged_twice,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6343,transaction_charged_twice,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6344,transaction_charged_twice,COLLOQUIAL,16.0,4,21,25,0,0,0,0,0,,False
6345,transaction_charged_twice,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6346,transaction_charged_twice,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
6347,transaction_charged_twice,COLLOQUIAL,32.56,14,29,43,0,0,0,0,0,,False
6348,transaction_charged_twice,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
6349,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6350,transaction_charged_twice,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6351,transaction_charged_twice,COLLOQUIAL,20.45,9,35,44,0,0,0,0,0,,False
6352,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6353,transaction_charged_twice,COLLOQUIAL,12.9,4,27,31,0,0,0,0,0,,False
6354,transaction_charged_twice,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
6355,transaction_charged_twice,COLLOQUIAL,14.29,7,42,49,0,0,0,0,0,,False
6356,transaction_charged_twice,COLLOQUIAL,20.69,6,23,29,0,0,0,0,0,,False
6357,transaction_charged_twice,COLLOQUIAL,14.29,5,30,35,0,0,0,0,0,,False
6358,transaction_charged_twice,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6359,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6360,transaction_charged_twice,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6361,transaction_charged_twice,COLLOQUIAL,9.52,2,19,21,0,0,0,0,0,,False
6362,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6363,transaction_charged_twice,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6364,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6365,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6366,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6367,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6368,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6369,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6370,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6371,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6372,transaction_charged_twice,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6373,transaction_charged_twice,COLLOQUIAL,19.05,4,17,21,0,0,0,0,0,,False
6374,transaction_charged_twice,COLLOQUIAL,15.38,4,22,26,0,0,0,0,0,,False
6375,transaction_charged_twice,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6376,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6377,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6378,transaction_charged_twice,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
6379,transaction_charged_twice,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
6380,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6381,transaction_charged_twice,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6382,transaction_charged_twice,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
6383,transaction_charged_twice,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6384,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6385,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6386,transaction_charged_twice,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
6387,transaction_charged_twice,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6388,transaction_charged_twice,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6389,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6390,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6391,transaction_charged_twice,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6392,transaction_charged_twice,COLLOQUIAL,11.63,5,38,43,0,0,0,0,0,,False
6393,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6394,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6395,transaction_charged_twice,COLLOQUIAL,16.67,5,25,30,0,0,0,0,0,,False
6396,transaction_charged_twice,COLLOQUIAL,21.43,3,11,14,0,0,0,0,0,,False
6397,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6398,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6399,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6400,transaction_charged_twice,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6401,transaction_charged_twice,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
6402,transaction_charged_twice,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6403,transaction_charged_twice,COLLOQUIAL,21.05,4,15,19,0,0,0,0,0,,False
6404,transaction_charged_twice,COLLOQUIAL,31.58,12,26,38,0,0,0,0,0,,False
6405,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6406,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6407,transaction_charged_twice,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6408,transaction_charged_twice,COLLOQUIAL,27.27,6,16,22,0,0,0,0,0,,False
6409,transaction_charged_twice,COLLOQUIAL,19.05,4,17,21,0,0,0,0,0,,False
6410,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6411,transaction_charged_twice,COLLOQUIAL,32.0,8,17,25,0,0,0,0,0,,False
6412,transaction_charged_twice,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6413,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6414,transaction_charged_twice,COLLOQUIAL,22.22,6,21,27,0,0,0,0,0,,False
6415,transaction_charged_twice,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6416,transaction_charged_twice,COLLOQUIAL,33.33,12,24,36,0,0,0,0,0,,False
6417,transaction_charged_twice,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6418,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6419,transaction_charged_twice,COLLOQUIAL,31.25,5,11,16,0,0,0,0,0,,False
6420,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6421,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6422,transaction_charged_twice,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6423,transaction_charged_twice,COLLOQUIAL,31.03,9,20,29,0,0,0,0,0,,False
6424,transaction_charged_twice,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
6425,transaction_charged_twice,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6426,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6427,transaction_charged_twice,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6428,transaction_charged_twice,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6429,transaction_charged_twice,COLLOQUIAL,15.0,3,17,20,0,0,0,0,0,,False
6430,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6431,transaction_charged_twice,COLLOQUIAL,40.0,14,21,35,0,0,0,0,0,,False
6432,transaction_charged_twice,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6433,transaction_charged_twice,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
6434,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6435,transaction_charged_twice,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
6436,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6437,transaction_charged_twice,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
6438,transaction_charged_twice,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6439,transaction_charged_twice,COLLOQUIAL,30.95,13,29,42,0,0,0,0,0,,False
6440,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6441,transaction_charged_twice,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
6442,transaction_charged_twice,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6443,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6444,transaction_charged_twice,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6445,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6446,transaction_charged_twice,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6447,transaction_charged_twice,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6448,transaction_charged_twice,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6449,transaction_charged_twice,COLLOQUIAL,17.78,8,37,45,0,0,0,0,0,,False
6450,transaction_charged_twice,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
6451,transaction_charged_twice,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6452,transaction_charged_twice,COLLOQUIAL,28.57,10,25,35,0,0,0,0,0,,False
6453,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6454,transaction_charged_twice,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
6455,transaction_charged_twice,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
6456,transaction_charged_twice,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6457,transaction_charged_twice,COLLOQUIAL,29.73,11,26,37,0,0,0,0,0,,False
6458,transaction_charged_twice,COLLOQUIAL,17.39,4,19,23,0,0,0,0,0,,False
6459,transaction_charged_twice,COLLOQUIAL,11.11,3,24,27,0,0,0,0,0,,False
6460,transaction_charged_twice,COLLOQUIAL,33.33,12,24,36,0,0,0,0,0,,False
6461,transaction_charged_twice,COLLOQUIAL,5.88,1,16,17,0,0,0,0,0,,False
6462,transaction_charged_twice,COLLOQUIAL,18.75,3,13,16,0,0,0,0,0,,False
6463,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6464,transaction_charged_twice,COLLOQUIAL,40.48,17,25,42,0,0,0,0,0,,False
6465,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6466,transaction_charged_twice,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6467,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6468,transaction_charged_twice,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
6469,transaction_charged_twice,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6470,transaction_charged_twice,COLLOQUIAL,12.5,2,14,16,0,0,0,0,0,,False
6471,transaction_charged_twice,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6472,transaction_charged_twice,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
6473,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6474,transaction_charged_twice,COLLOQUIAL,5.88,1,16,17,0,0,0,0,0,,False
6475,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6476,transaction_charged_twice,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
6477,transaction_charged_twice,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6478,transaction_charged_twice,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6479,transaction_charged_twice,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6480,transaction_charged_twice,COLLOQUIAL,23.53,4,13,17,0,0,0,0,0,,False
6481,verify_source_of_funds,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6482,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6483,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6484,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6485,verify_source_of_funds,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6486,verify_source_of_funds,MIXED,0.0,0,9,9,0,0,0,0,0,,True
6487,verify_source_of_funds,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6488,verify_source_of_funds,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6489,verify_source_of_funds,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6490,verify_source_of_funds,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6491,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6492,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6493,verify_source_of_funds,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
6494,verify_source_of_funds,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
6495,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6496,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6497,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6498,verify_source_of_funds,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6499,verify_source_of_funds,MIXED,0.0,0,9,9,0,0,0,0,0,,True
6500,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6501,verify_source_of_funds,MIXED,0.0,0,11,11,0,0,0,0,0,,True
6502,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6503,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6504,verify_source_of_funds,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6505,verify_source_of_funds,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6506,verify_source_of_funds,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
6507,verify_source_of_funds,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6508,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6509,verify_source_of_funds,MIXED,0.0,0,9,9,0,0,0,0,0,,True
6510,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6511,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6512,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6513,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6514,verify_source_of_funds,MIXED,0.0,0,12,12,0,0,0,0,0,,True
6515,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6516,verify_source_of_funds,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6517,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6518,verify_source_of_funds,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6519,verify_source_of_funds,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6520,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6521,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6522,verify_source_of_funds,MIXED,0.0,0,9,9,0,0,0,0,0,,True
6523,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6524,verify_source_of_funds,MIXED,0.0,0,10,10,0,0,0,0,0,,True
6525,verify_source_of_funds,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6526,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6527,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6528,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6529,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6530,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6531,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6532,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6533,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6534,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6535,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6536,verify_source_of_funds,MIXED,0.0,0,10,10,0,0,0,0,0,,True
6537,verify_source_of_funds,MIXED,0.0,0,9,9,0,0,0,0,0,,True
6538,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6539,verify_source_of_funds,MIXED,0.0,0,3,3,0,0,0,0,0,,True
6540,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6541,verify_source_of_funds,MIXED,0.0,0,9,9,0,0,0,0,0,,True
6542,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6543,verify_source_of_funds,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6544,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6545,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6546,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6547,verify_source_of_funds,MIXED,0.0,0,11,11,0,0,0,0,0,,True
6548,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6549,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6550,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6551,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6552,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6553,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6554,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6555,verify_source_of_funds,MIXED,0.0,0,9,9,0,0,0,0,0,,True
6556,verify_source_of_funds,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6557,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6558,verify_source_of_funds,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6559,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6560,verify_source_of_funds,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6561,verify_source_of_funds,MIXED,0.0,0,7,7,0,0,0,0,0,,True
6562,verify_source_of_funds,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6563,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6564,verify_source_of_funds,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6565,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6566,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6567,verify_source_of_funds,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6568,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6569,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6570,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6571,verify_source_of_funds,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6572,verify_source_of_funds,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6573,verify_source_of_funds,MIXED,0.0,0,5,5,0,0,0,0,0,,True
6574,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6575,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6576,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6577,verify_source_of_funds,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
6578,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6579,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6580,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6581,verify_source_of_funds,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
6582,verify_source_of_funds,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
6583,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6584,verify_source_of_funds,COLLOQUIAL,21.43,3,11,14,0,0,0,0,0,,False
6585,verify_source_of_funds,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6586,verify_source_of_funds,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6587,verify_source_of_funds,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6588,verify_source_of_funds,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
6589,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6590,verify_source_of_funds,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6591,verify_source_of_funds,MIXED,0.0,0,4,4,0,0,0,0,0,,True
6592,verify_source_of_funds,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6593,verify_source_of_funds,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6594,transfer_timing,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6595,transfer_timing,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
6596,transfer_timing,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6597,transfer_timing,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6598,transfer_timing,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6599,transfer_timing,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6600,transfer_timing,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
6601,transfer_timing,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6602,transfer_timing,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
6603,transfer_timing,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
6604,transfer_timing,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6605,transfer_timing,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
6606,transfer_timing,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
6607,transfer_timing,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6608,transfer_timing,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6609,transfer_timing,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
6610,transfer_timing,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6611,transfer_timing,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6612,transfer_timing,COLLOQUIAL,7.14,1,13,14,0,0,0,0,0,,False
6613,transfer_timing,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
6614,transfer_timing,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6615,transfer_timing,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
6616,transfer_timing,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6617,transfer_timing,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6618,transfer_timing,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6619,transfer_timing,COLLOQUIAL,7.14,1,13,14,0,0,0,0,0,,False
6620,transfer_timing,COLLOQUIAL,10.53,2,17,19,0,0,0,0,0,,False
6621,transfer_timing,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6622,transfer_timing,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6623,transfer_timing,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6624,transfer_timing,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6625,transfer_timing,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
6626,transfer_timing,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6627,transfer_timing,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6628,transfer_timing,COLLOQUIAL,6.67,1,14,15,0,0,0,0,0,,False
6629,transfer_timing,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6630,transfer_timing,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6631,transfer_timing,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6632,transfer_timing,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
6633,transfer_timing,MIXED,0.0,0,8,8,0,0,0,0,0,,True
6634,transfer_timing,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6635,transfer_timing,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6636,transfer_timing,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
6637,transfer_timing,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
6638,transfer_timing,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6639,transfer_timing,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6640,transfer_timing,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
6641,transfer_timing,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
6642,transfer_timing,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
6643,transfer_timing,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
6644,transfer_timing,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
6645,transfer_timing,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
6646,transfer_timing,MIXED,0.0,0,6,6,0,0,0,0,0,,True
6647,transfer_timing,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
6648,transfer_timing,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
6649,transfer_timing,COLLOQUIAL,10.0,2,18,20,0,0,0,0,0,,False
6650,transfer_timing,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
